Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Chrome 70.0.3538.77,,2018-10-29 17:42:29,2018-10-29 17:43:42,1m - 12.522s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Chrome 70.0.3538.77,,2018-10-29 17:42:30,2018-10-29 17:42:41,11.010s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 17:42:30,2018-10-29 17:42:35,4.685s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 17:42:35,2018-10-29 17:42:40,4.497s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-29 17:42:40,2018-10-29 17:42:41,1.279s,PASSED
,,,,,,
Test Cases/Common/Login,Chrome 70.0.3538.77,,2018-10-29 17:42:41,2018-10-29 17:42:42,1.363s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-10-29 17:42:41,2018-10-29 17:42:42,1.071s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Chrome 70.0.3538.77,,2018-10-29 17:42:42,2018-10-29 17:43:03,20.558s,PASSED
phpTravels.Admin.NavigateToAdminPage,Chrome 70.0.3538.77,,2018-10-29 17:42:43,2018-10-29 17:42:52,9.473s,PASSED
phpTravels.Admin.SetAdminDetails,Chrome 70.0.3538.77,,2018-10-29 17:42:52,2018-10-29 17:42:57,4.924s,PASSED
phpTravels.Admin.ManageAccessDetails,Chrome 70.0.3538.77,,2018-10-29 17:42:57,2018-10-29 17:43:00,2.966s,PASSED
phpTravels.Admin.SaveDetails,Chrome 70.0.3538.77,,2018-10-29 17:43:00,2018-10-29 17:43:03,2.910s,PASSED
,,,,,,
Test Cases/Common/LogOut,Chrome 70.0.3538.77,,2018-10-29 17:43:03,2018-10-29 17:43:05,1.805s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:43:03,2018-10-29 17:43:05,1.546s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Chrome 70.0.3538.77,,2018-10-29 17:43:05,2018-10-29 17:43:06,1.116s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Chrome 70.0.3538.77,,2018-10-29 17:43:05,2018-10-29 17:43:05,0.062s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-10-29 17:43:05,2018-10-29 17:43:05,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-10-29 17:43:05,2018-10-29 17:43:05,0.000s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-10-29 17:43:05,2018-10-29 17:43:06,0.716s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Chrome 70.0.3538.77,,2018-10-29 17:43:06,2018-10-29 17:43:19,12.884s,FAILED
phpTravels.Tour.NavigateToTourPage,Chrome 70.0.3538.77,,2018-10-29 17:43:06,2018-10-29 17:43:14,7.905s,PASSED
phpTravels.Tour.SetTourDetails,Chrome 70.0.3538.77,,2018-10-29 17:43:14,2018-10-29 17:43:19,4.696s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Chrome 70.0.3538.77,,2018-10-29 17:43:19,2018-10-29 17:43:39,20.044s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:43:20,2018-10-29 17:43:21,1.275s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:43:21,2018-10-29 17:43:24,2.991s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:43:24,2018-10-29 17:43:26,2.394s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-10-29 17:43:26,2018-10-29 17:43:26,0.079s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:43:26,2018-10-29 17:43:27,0.357s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:43:27,2018-10-29 17:43:27,0.337s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:43:27,2018-10-29 17:43:28,0.850s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:43:28,2018-10-29 17:43:28,0.395s,PASSED
