Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:13:16,2018-10-27 22:13:45,28.519s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:13:17,2018-10-27 22:13:36,19.077s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:13:18,2018-10-27 22:13:27,9.088s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:13:27,2018-10-27 22:13:34,6.941s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:13:34,2018-10-27 22:13:36,2.385s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:13:36,2018-10-27 22:13:39,3.171s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:13:36,2018-10-27 22:13:37,0.863s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:13:37,2018-10-27 22:13:37,0.075s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:13:37,2018-10-27 22:13:37,0.010s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:13:37,2018-10-27 22:13:39,1.752s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:13:39,2018-10-27 22:13:44,5.064s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:13:39,2018-10-27 22:13:44,4.747s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:13:44,2018-10-27 22:13:45,0.412s,FAILED
click,Firefox 62.0,,2018-10-27 22:13:45,2018-10-27 22:13:45,0.057s,FAILED
