Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:48:23,2018-10-28 00:49:04,40.844s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:48:24,2018-10-28 00:48:44,19.629s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:48:25,2018-10-28 00:48:34,9.004s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:48:34,2018-10-28 00:48:41,7.461s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:48:41,2018-10-28 00:48:44,2.531s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:48:44,2018-10-28 00:48:47,3.387s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:48:45,2018-10-28 00:48:46,0.928s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:48:46,2018-10-28 00:48:46,0.057s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:48:46,2018-10-28 00:48:46,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:48:46,2018-10-28 00:48:47,1.677s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:48:47,2018-10-28 00:49:01,13.910s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:48:48,2018-10-28 00:48:58,9.903s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 00:48:58,2018-10-28 00:49:01,3.478s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:49:01,2018-10-28 00:49:03,2.161s,PASSED
click,Firefox 62.0,,2018-10-28 00:49:02,2018-10-28 00:49:03,1.888s,PASSED
