Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:05:26,2018-10-27 23:06:19,53.322s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:05:26,2018-10-27 23:05:45,18.596s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:05:27,2018-10-27 23:05:36,8.798s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:05:36,2018-10-27 23:05:43,6.982s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:05:43,2018-10-27 23:05:45,2.241s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:05:45,2018-10-27 23:05:47,2.562s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:05:45,2018-10-27 23:05:46,1.101s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:05:46,2018-10-27 23:05:46,0.054s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:05:46,2018-10-27 23:05:46,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:05:46,2018-10-27 23:05:47,1.123s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:05:47,2018-10-27 23:06:13,25.499s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:05:48,2018-10-27 23:06:11,22.940s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 23:06:11,2018-10-27 23:06:13,2.192s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:06:13,2018-10-27 23:06:19,5.540s,PASSED
click,Firefox 62.0,,2018-10-27 23:06:13,2018-10-27 23:06:19,5.334s,PASSED
