Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:00:56,2018-10-27 23:01:36,39.783s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:00:57,2018-10-27 23:01:16,19.134s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:00:58,2018-10-27 23:01:06,8.562s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:01:06,2018-10-27 23:01:14,7.386s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:01:14,2018-10-27 23:01:16,2.526s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:01:16,2018-10-27 23:01:19,2.996s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:01:17,2018-10-27 23:01:17,0.656s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:01:17,2018-10-27 23:01:17,0.054s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:01:17,2018-10-27 23:01:17,0.002s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:01:17,2018-10-27 23:01:19,1.999s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:01:19,2018-10-27 23:01:33,13.889s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:01:20,2018-10-27 23:01:31,10.812s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 23:01:31,2018-10-27 23:01:33,2.611s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:01:33,2018-10-27 23:01:35,2.051s,PASSED
click,Firefox 62.0,,2018-10-27 23:01:33,2018-10-27 23:01:35,1.827s,PASSED
