Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 22:03:36,2018-10-28 22:04:27,51.650s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 22:03:36,2018-10-28 22:03:53,16.396s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:03:37,2018-10-28 22:03:45,7.553s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:03:45,2018-10-28 22:03:50,5.552s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 22:03:50,2018-10-28 22:03:53,2.657s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 22:03:53,2018-10-28 22:03:54,1.329s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:03:53,2018-10-28 22:03:54,0.922s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 22:03:54,2018-10-28 22:04:24,30.330s,FAILED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 22:03:55,2018-10-28 22:04:02,7.600s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 22:04:02,2018-10-28 22:04:07,4.693s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 22:04:07,2018-10-28 22:04:12,4.423s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 22:04:12,2018-10-28 22:04:24,12.892s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 22:04:24,2018-10-28 22:04:25,0.513s,FAILED
click,Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.245s,FAILED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.465s,FAILED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.081s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:25,0.047s,FAILED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 22:04:25,2018-10-28 22:04:26,0.372s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 22:04:26,2018-10-28 22:04:26,0.116s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 22:04:26,2018-10-28 22:04:27,1.361s,FAILED
click,Firefox 62.0,,2018-10-28 22:04:27,2018-10-28 22:04:27,0.510s,FAILED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Firefox 62.0,,2018-10-28 22:04:27,2018-10-28 22:04:27,0.308s,FAILED
click,Firefox 62.0,,2018-10-28 22:04:27,2018-10-28 22:04:27,0.051s,FAILED
