Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:52:43,2018-10-28 00:53:28,45.223s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:52:44,2018-10-28 00:53:04,19.801s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:52:44,2018-10-28 00:52:54,9.364s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:52:54,2018-10-28 00:53:01,6.712s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:53:01,2018-10-28 00:53:04,3.010s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:53:04,2018-10-28 00:53:07,3.159s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:53:04,2018-10-28 00:53:05,0.790s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:53:05,2018-10-28 00:53:05,0.076s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:53:05,2018-10-28 00:53:05,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:53:05,2018-10-28 00:53:07,1.893s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:53:07,2018-10-28 00:53:28,20.868s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:53:07,2018-10-28 00:53:28,20.441s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:53:28,2018-10-28 00:53:28,0.608s,FAILED
click,Firefox 62.0,,2018-10-28 00:53:28,2018-10-28 00:53:28,0.057s,FAILED
