Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-10-29 22:32:50,2018-10-29 22:35:00,2m - 9.732s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-10-29 22:32:51,2018-10-29 22:33:07,16.099s,PASSED
openBrowser,Firefox 47.0,,2018-10-29 22:32:51,2018-10-29 22:33:05,13.244s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-29 22:33:05,2018-10-29 22:33:07,2.063s,PASSED
maximizeWindow,Firefox 47.0,,2018-10-29 22:33:07,2018-10-29 22:33:07,0.083s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-10-29 22:33:07,2018-10-29 22:33:09,2.248s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:33:07,2018-10-29 22:33:09,1.983s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-10-29 22:33:09,2018-10-29 22:33:36,27.053s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-10-29 22:33:10,2018-10-29 22:33:19,9.442s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-10-29 22:33:19,2018-10-29 22:33:26,7.041s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-10-29 22:33:26,2018-10-29 22:33:30,3.209s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-10-29 22:33:30,2018-10-29 22:33:36,6.517s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-10-29 22:33:36,2018-10-29 22:33:37,0.557s,PASSED
click,Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:37,0.236s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:39,2.203s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:37,0.052s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:37,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:37,0.008s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:33:37,2018-10-29 22:33:39,1.748s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 47.0,,2018-10-29 22:33:39,2018-10-29 22:34:31,52.464s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 47.0,,2018-10-29 22:33:39,2018-10-29 22:33:47,8.126s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 47.0,,2018-10-29 22:33:47,2018-10-29 22:34:07,19.268s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 47.0,,2018-10-29 22:34:07,2018-10-29 22:34:19,11.984s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 47.0,,2018-10-29 22:34:19,2018-10-29 22:34:21,2.475s,PASSED
phpTravels.Tour.SaveTour,Firefox 47.0,,2018-10-29 22:34:21,2018-10-29 22:34:31,10.322s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 47.0,,2018-10-29 22:34:31,2018-10-29 22:34:58,27.067s,PASSED
click,Firefox 47.0,,2018-10-29 22:34:32,2018-10-29 22:34:33,0.519s,PASSED
click,Firefox 47.0,,2018-10-29 22:34:33,2018-10-29 22:34:33,0.448s,PASSED
click,Firefox 47.0,,2018-10-29 22:34:33,2018-10-29 22:34:41,7.393s,PASSED
waitForPageLoad,Firefox 47.0,,2018-10-29 22:34:41,2018-10-29 22:34:43,2.772s,PASSED
setText,Firefox 47.0,,2018-10-29 22:34:43,2018-10-29 22:34:44,0.296s,PASSED
setText,Firefox 47.0,,2018-10-29 22:34:44,2018-10-29 22:34:44,0.220s,PASSED
setText,Firefox 47.0,,2018-10-29 22:34:44,2018-10-29 22:34:44,0.227s,PASSED
setText,Firefox 47.0,,2018-10-29 22:34:44,2018-10-29 22:34:44,0.246s,PASSED
setText,Firefox 47.0,,2018-10-29 22:34:44,2018-10-29 22:34:45,0.231s,PASSED
click,Firefox 47.0,,2018-10-29 22:34:45,2018-10-29 22:34:45,0.513s,PASSED
