Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:32:04,2018-10-28 00:32:36,32.576s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:32:04,2018-10-28 00:32:24,19.327s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:32:05,2018-10-28 00:32:14,9.105s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:32:14,2018-10-28 00:32:21,6.995s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:32:21,2018-10-28 00:32:24,2.406s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:32:24,2018-10-28 00:32:27,2.989s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:32:24,2018-10-28 00:32:25,0.835s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:32:25,2018-10-28 00:32:25,0.176s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:32:25,2018-10-28 00:32:25,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:32:25,2018-10-28 00:32:27,1.644s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:32:27,2018-10-28 00:32:36,9.033s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:32:27,2018-10-28 00:32:36,8.629s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:32:36,2018-10-28 00:32:36,0.391s,FAILED
click,Firefox 62.0,,2018-10-28 00:32:36,2018-10-28 00:32:36,0.113s,FAILED
