Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 08:16:39,2018-10-28 08:17:56,1m - 17.070s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 08:16:39,2018-10-28 08:16:59,19.207s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:16:40,2018-10-28 08:16:49,8.697s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:16:49,2018-10-28 08:16:56,7.253s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 08:16:56,2018-10-28 08:16:59,2.664s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 08:16:59,2018-10-28 08:17:02,3.509s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 08:16:59,2018-10-28 08:17:00,0.954s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:17:00,2018-10-28 08:17:00,0.096s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:17:00,2018-10-28 08:17:00,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 08:17:00,2018-10-28 08:17:02,1.983s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 08:17:02,2018-10-28 08:17:39,36.805s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 08:17:03,2018-10-28 08:17:11,8.636s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 08:17:11,2018-10-28 08:17:22,11.080s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-28 08:17:22,2018-10-28 08:17:33,10.718s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 62.0,,2018-10-28 08:17:33,2018-10-28 08:17:36,2.662s,PASSED
phpTravels.Tour.SaveTour,Firefox 62.0,,2018-10-28 08:17:36,2018-10-28 08:17:39,3.178s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 08:17:39,2018-10-28 08:17:52,13.315s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:40,2018-10-28 08:17:41,0.707s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:41,2018-10-28 08:17:43,1.879s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:43,2018-10-28 08:17:45,2.444s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:45,2018-10-28 08:17:46,0.442s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:46,2018-10-28 08:17:46,0.172s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:46,2018-10-28 08:17:46,0.218s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:46,2018-10-28 08:17:46,0.242s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:46,2018-10-28 08:17:46,0.223s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:46,2018-10-28 08:17:47,0.792s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:47,2018-10-28 08:17:48,0.402s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:48,2018-10-28 08:17:48,0.795s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:48,2018-10-28 08:17:49,0.226s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:49,2018-10-28 08:17:49,0.225s,PASSED
selectOptionByValue,Firefox 62.0,,2018-10-28 08:17:49,2018-10-28 08:17:49,0.547s,PASSED
setText,Firefox 62.0,,2018-10-28 08:17:49,2018-10-28 08:17:49,0.140s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:49,2018-10-28 08:17:52,2.860s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 08:17:52,2018-10-28 08:17:55,2.717s,PASSED
click,Firefox 62.0,,2018-10-28 08:17:53,2018-10-28 08:17:55,2.377s,PASSED
