Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Chrome 70.0.3538.77,,2018-11-01 14:39:38,2018-11-01 14:41:33,1m - 55.369s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Chrome 70.0.3538.77,,2018-11-01 14:39:38,2018-11-01 14:39:47,8.875s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-01 14:39:39,2018-11-01 14:39:43,4.151s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 14:39:43,2018-11-01 14:39:46,2.974s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-01 14:39:46,2018-11-01 14:39:47,1.225s,PASSED
,,,,,,
Test Cases/Common/Login,Chrome 70.0.3538.77,,2018-11-01 14:39:47,2018-11-01 14:39:50,2.298s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-11-01 14:39:48,2018-11-01 14:39:50,2.022s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Chrome 70.0.3538.77,,2018-11-01 14:39:50,2018-11-01 14:40:14,23.989s,PASSED
phpTravels.Admin.NavigateToAdminPage,Chrome 70.0.3538.77,,2018-11-01 14:39:50,2018-11-01 14:39:57,6.656s,PASSED
phpTravels.Admin.SetAdminDetails,Chrome 70.0.3538.77,,2018-11-01 14:39:57,2018-11-01 14:40:05,7.859s,PASSED
phpTravels.Admin.ManageAccessDetails,Chrome 70.0.3538.77,,2018-11-01 14:40:05,2018-11-01 14:40:08,3.071s,PASSED
phpTravels.Admin.SaveDetails,Chrome 70.0.3538.77,,2018-11-01 14:40:08,2018-11-01 14:40:14,5.845s,PASSED
,,,,,,
Test Cases/Common/LogOut,Chrome 70.0.3538.77,,2018-11-01 14:40:14,2018-11-01 14:40:16,2.167s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 14:40:14,2018-11-01 14:40:16,1.920s,PASSED
,,,,,,
