Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:00:07,2018-10-27 23:00:47,40.203s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:00:07,2018-10-27 23:00:27,19.956s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:00:08,2018-10-27 23:00:17,9.287s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:00:17,2018-10-27 23:00:24,7.142s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:00:24,2018-10-27 23:00:27,2.869s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:00:27,2018-10-27 23:00:30,2.996s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:00:27,2018-10-27 23:00:28,0.879s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:00:28,2018-10-27 23:00:28,0.045s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:00:28,2018-10-27 23:00:28,0.002s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:00:28,2018-10-27 23:00:30,1.730s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:00:30,2018-10-27 23:00:44,13.814s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:00:31,2018-10-27 23:00:41,10.484s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 23:00:41,2018-10-27 23:00:44,2.954s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:00:44,2018-10-27 23:00:46,2.164s,PASSED
click,Firefox 62.0,,2018-10-27 23:00:44,2018-10-27 23:00:46,1.834s,PASSED
