Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:57:04,2018-10-27 22:57:48,43.880s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:57:04,2018-10-27 22:57:25,20.893s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:57:05,2018-10-27 22:57:14,9.237s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:57:14,2018-10-27 22:57:21,7.001s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:57:21,2018-10-27 22:57:25,4.051s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:57:25,2018-10-27 22:57:30,4.754s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:57:28,2018-10-27 22:57:29,0.840s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:57:29,2018-10-27 22:57:29,0.069s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:57:29,2018-10-27 22:57:29,0.007s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:57:29,2018-10-27 22:57:30,1.401s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:57:30,2018-10-27 22:57:44,13.974s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:57:30,2018-10-27 22:57:42,11.298s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:57:42,2018-10-27 22:57:44,2.399s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:57:44,2018-10-27 22:57:47,3.054s,PASSED
click,Firefox 62.0,,2018-10-27 22:57:45,2018-10-27 22:57:47,2.330s,PASSED
