Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 08:26:41,2018-10-28 08:27:11,29.407s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 08:26:42,2018-10-28 08:27:02,19.909s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:26:43,2018-10-28 08:26:51,8.831s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:26:51,2018-10-28 08:26:59,7.783s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 08:26:59,2018-10-28 08:27:02,2.596s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 08:27:02,2018-10-28 08:27:05,2.716s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 08:27:02,2018-10-28 08:27:03,0.680s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:27:03,2018-10-28 08:27:03,0.050s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:27:03,2018-10-28 08:27:03,0.004s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 08:27:03,2018-10-28 08:27:05,1.761s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 08:27:05,2018-10-28 08:27:09,4.359s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 08:27:05,2018-10-28 08:27:09,3.908s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 08:27:09,2018-10-28 08:27:10,0.591s,FAILED
click,Firefox 62.0,,2018-10-28 08:27:09,2018-10-28 08:27:10,0.202s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 08:27:10,2018-10-28 08:27:11,0.912s,FAILED
click,Firefox 62.0,,2018-10-28 08:27:10,2018-10-28 08:27:10,0.224s,FAILED
