Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-27 18:42:11,2018-10-27 18:42:37,25.985s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 18:42:12,2018-10-27 18:42:29,17.591s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 18:42:12,2018-10-27 18:42:20,8.237s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 18:42:20,2018-10-27 18:42:27,6.089s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 18:42:27,2018-10-27 18:42:29,2.671s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-27 18:42:29,2018-10-27 18:42:31,1.792s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 18:42:30,2018-10-27 18:42:31,1.400s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-27 18:42:31,2018-10-27 18:42:35,4.277s,FAILED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-27 18:42:32,2018-10-27 18:42:35,3.821s,FAILED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 18:42:35,2018-10-27 18:42:37,1.349s,FAILED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 18:42:36,2018-10-27 18:42:37,0.862s,PASSED
"Statement - userName = dbdata.getValue(5, 1)",Firefox 62.0,,2018-10-27 18:42:37,2018-10-27 18:42:37,0.014s,PASSED
"Statement - password = dbdata.getValue(2, 1)",Firefox 62.0,,2018-10-27 18:42:37,2018-10-27 18:42:37,0.002s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 18:42:37,2018-10-27 18:42:37,0.160s,FAILED
