Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:54:23,2018-10-27 22:54:56,33.451s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:54:24,2018-10-27 22:54:45,21.045s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:54:25,2018-10-27 22:54:35,10.239s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:54:35,2018-10-27 22:54:42,7.333s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:54:42,2018-10-27 22:54:45,2.725s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:54:45,2018-10-27 22:54:48,3.383s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:54:45,2018-10-27 22:54:46,0.890s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:54:46,2018-10-27 22:54:47,0.421s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:54:47,2018-10-27 22:54:47,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:54:47,2018-10-27 22:54:48,1.733s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:54:48,2018-10-27 22:54:56,7.770s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:54:49,2018-10-27 22:54:56,7.571s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:54:56,2018-10-27 22:54:56,0.338s,FAILED
click,Firefox 62.0,,2018-10-27 22:54:56,2018-10-27 22:54:56,0.079s,FAILED
