Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:39:00,2018-10-27 23:39:27,26.901s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:39:01,2018-10-27 23:39:20,19.291s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:39:01,2018-10-27 23:39:10,9.011s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:39:10,2018-10-27 23:39:17,7.178s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:39:17,2018-10-27 23:39:20,2.589s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:39:20,2018-10-27 23:39:22,2.306s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:39:20,2018-10-27 23:39:21,0.758s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:39:21,2018-10-27 23:39:21,0.077s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:39:21,2018-10-27 23:39:21,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:39:21,2018-10-27 23:39:22,0.934s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:39:22,2018-10-27 23:39:26,4.221s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:39:23,2018-10-27 23:39:26,3.838s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:39:26,2018-10-27 23:39:27,0.319s,FAILED
click,Firefox 62.0,,2018-10-27 23:39:27,2018-10-27 23:39:27,0.046s,FAILED
