Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-10-29 23:09:02,2018-10-29 23:11:41,2m - 39.319s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-10-29 23:09:03,2018-10-29 23:09:20,17.529s,PASSED
openBrowser,Firefox 47.0,,2018-10-29 23:09:04,2018-10-29 23:09:17,13.647s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-29 23:09:17,2018-10-29 23:09:20,3.017s,PASSED
maximizeWindow,Firefox 47.0,,2018-10-29 23:09:20,2018-10-29 23:09:20,0.086s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-10-29 23:09:20,2018-10-29 23:09:23,2.755s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 23:09:21,2018-10-29 23:09:23,2.510s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-10-29 23:09:23,2018-10-29 23:10:03,39.582s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-10-29 23:09:24,2018-10-29 23:09:38,14.162s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-10-29 23:09:38,2018-10-29 23:09:48,9.634s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-10-29 23:09:48,2018-10-29 23:09:51,3.161s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-10-29 23:09:51,2018-10-29 23:10:03,11.959s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-10-29 23:10:03,2018-10-29 23:10:03,0.579s,PASSED
click,Firefox 47.0,,2018-10-29 23:10:03,2018-10-29 23:10:03,0.299s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-10-29 23:10:03,2018-10-29 23:10:06,3.078s,PASSED
