Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:46:11,2018-10-27 23:46:51,40.381s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:46:11,2018-10-27 23:46:31,19.327s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:46:12,2018-10-27 23:46:21,9.215s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:46:21,2018-10-27 23:46:29,7.302s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:46:29,2018-10-27 23:46:31,2.302s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:46:31,2018-10-27 23:46:33,2.667s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:46:31,2018-10-27 23:46:32,0.897s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:46:32,2018-10-27 23:46:32,0.057s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:46:32,2018-10-27 23:46:32,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:46:32,2018-10-27 23:46:33,1.404s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:46:33,2018-10-27 23:46:48,14.825s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:46:34,2018-10-27 23:46:43,9.587s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 23:46:43,2018-10-27 23:46:48,5.015s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:46:48,2018-10-27 23:46:50,2.132s,PASSED
click,Firefox 62.0,,2018-10-27 23:46:49,2018-10-27 23:46:50,1.916s,PASSED
