Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:14:45,2018-10-27 22:15:26,40.732s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:14:46,2018-10-27 22:15:06,19.516s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:14:47,2018-10-27 22:14:56,9.134s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:14:56,2018-10-27 22:15:03,7.288s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:15:03,2018-10-27 22:15:06,2.417s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:15:06,2018-10-27 22:15:09,3.053s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:15:06,2018-10-27 22:15:07,0.688s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:15:07,2018-10-27 22:15:07,0.123s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:15:07,2018-10-27 22:15:07,0.009s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:15:07,2018-10-27 22:15:09,1.750s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:15:09,2018-10-27 22:15:23,14.446s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:15:09,2018-10-27 22:15:21,11.591s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:15:21,2018-10-27 22:15:23,2.465s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:15:23,2018-10-27 22:15:25,2.192s,PASSED
click,Firefox 62.0,,2018-10-27 22:15:24,2018-10-27 22:15:25,1.873s,PASSED
