Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-27 17:52:41,2018-10-27 17:53:12,31.445s,ERROR
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 17:52:41,2018-10-27 17:52:58,16.944s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 17:52:42,2018-10-27 17:52:50,7.863s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 17:52:50,2018-10-27 17:52:56,5.791s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 17:52:56,2018-10-27 17:52:58,2.606s,PASSED
,,,,,,
Test Cases/Common/LoginAsAdmin,Firefox 62.0,,2018-10-27 17:52:58,2018-10-27 17:53:02,3.286s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 17:52:59,2018-10-27 17:53:02,2.814s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-27 17:53:02,2018-10-27 17:53:12,9.739s,ERROR
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-27 17:53:02,2018-10-27 17:53:11,8.292s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-27 17:53:11,2018-10-27 17:53:12,0.834s,ERROR
