Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:22:25,2018-10-27 22:22:53,28.107s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:22:26,2018-10-27 22:22:45,19.287s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:22:27,2018-10-27 22:22:35,8.963s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:22:35,2018-10-27 22:22:43,7.176s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:22:43,2018-10-27 22:22:45,2.523s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:22:45,2018-10-27 22:22:48,2.936s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:22:46,2018-10-27 22:22:46,0.662s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:22:46,2018-10-27 22:22:46,0.069s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:22:46,2018-10-27 22:22:46,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:22:46,2018-10-27 22:22:48,1.637s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:22:48,2018-10-27 22:22:53,4.531s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:22:48,2018-10-27 22:22:53,4.168s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:22:53,2018-10-27 22:22:53,0.525s,FAILED
click,Firefox 62.0,,2018-10-27 22:22:53,2018-10-27 22:22:53,0.058s,FAILED
