Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:40:29,2018-10-27 23:41:14,45.237s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:40:29,2018-10-27 23:40:48,19.002s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:40:30,2018-10-27 23:40:39,8.900s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:40:39,2018-10-27 23:40:46,7.028s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:40:46,2018-10-27 23:40:48,2.468s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:40:48,2018-10-27 23:40:51,2.504s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:40:49,2018-10-27 23:40:50,0.892s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:40:50,2018-10-27 23:40:50,0.073s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:40:50,2018-10-27 23:40:50,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:40:50,2018-10-27 23:40:51,1.165s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:40:51,2018-10-27 23:41:11,20.176s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:40:51,2018-10-27 23:41:07,15.841s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 23:41:07,2018-10-27 23:41:11,4.070s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:41:11,2018-10-27 23:41:13,2.077s,PASSED
click,Firefox 62.0,,2018-10-27 23:41:11,2018-10-27 23:41:13,1.845s,PASSED
