Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-11-02 13:44:13,2018-11-02 13:46:48,2m - 35.203s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-11-02 13:44:14,2018-11-02 13:44:30,16.088s,PASSED
openBrowser,Firefox 47.0,,2018-11-02 13:44:14,2018-11-02 13:44:27,12.680s,PASSED
navigateToUrl,Firefox 47.0,,2018-11-02 13:44:27,2018-11-02 13:44:30,2.694s,PASSED
maximizeWindow,Firefox 47.0,,2018-11-02 13:44:30,2018-11-02 13:44:30,0.126s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-11-02 13:44:30,2018-11-02 13:44:32,2.466s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-11-02 13:44:30,2018-11-02 13:44:32,2.130s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-11-02 13:44:32,2018-11-02 13:44:59,26.328s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-11-02 13:44:33,2018-11-02 13:44:38,5.358s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-11-02 13:44:38,2018-11-02 13:44:50,12.098s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-11-02 13:44:50,2018-11-02 13:44:53,2.897s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-11-02 13:44:53,2018-11-02 13:44:59,5.705s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-11-02 13:44:59,2018-11-02 13:44:59,0.611s,PASSED
click,Firefox 47.0,,2018-11-02 13:44:59,2018-11-02 13:44:59,0.297s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-11-02 13:44:59,2018-11-02 13:45:01,2.088s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 47.0,,2018-11-02 13:45:00,2018-11-02 13:45:00,0.069s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 47.0,,2018-11-02 13:45:00,2018-11-02 13:45:00,0.001s,PASSED
