Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 22:17:51,2018-10-28 22:19:20,1m - 29.582s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 22:17:51,2018-10-28 22:18:08,17.147s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:17:52,2018-10-28 22:17:59,7.023s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:17:59,2018-10-28 22:18:05,6.625s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 22:18:05,2018-10-28 22:18:08,2.971s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 22:18:08,2018-10-28 22:18:10,2.022s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:18:09,2018-10-28 22:18:10,1.670s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 22:18:10,2018-10-28 22:18:31,20.663s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 22:18:11,2018-10-28 22:18:19,8.011s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 22:18:19,2018-10-28 22:18:24,4.870s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 22:18:24,2018-10-28 22:18:28,4.268s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 22:18:28,2018-10-28 22:18:31,3.016s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 22:18:31,2018-10-28 22:18:33,1.989s,PASSED
click,Firefox 62.0,,2018-10-28 22:18:31,2018-10-28 22:18:33,1.684s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 22:18:33,2018-10-28 22:18:34,1.036s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 22:18:33,2018-10-28 22:18:33,0.046s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:18:33,2018-10-28 22:18:33,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:18:33,2018-10-28 22:18:33,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:18:33,2018-10-28 22:18:34,0.710s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 22:18:34,2018-10-28 22:19:07,33.426s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 22:18:34,2018-10-28 22:18:42,7.452s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 22:18:42,2018-10-28 22:18:51,9.691s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-28 22:18:51,2018-10-28 22:19:02,10.693s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 62.0,,2018-10-28 22:19:02,2018-10-28 22:19:04,2.349s,PASSED
phpTravels.Tour.SaveTour,Firefox 62.0,,2018-10-28 22:19:04,2018-10-28 22:19:07,2.957s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 22:19:08,2018-10-28 22:19:19,11.504s,FAILED
click,Firefox 62.0,,2018-10-28 22:19:09,2018-10-28 22:19:10,1.667s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:10,2018-10-28 22:19:12,1.513s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:12,2018-10-28 22:19:14,2.161s,PASSED
waitForPageLoad,Firefox 62.0,,2018-10-28 22:19:14,2018-10-28 22:19:14,0.123s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:14,2018-10-28 22:19:14,0.248s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:14,2018-10-28 22:19:15,0.169s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:15,2018-10-28 22:19:15,0.143s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:15,2018-10-28 22:19:15,0.160s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:15,2018-10-28 22:19:15,0.086s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:15,2018-10-28 22:19:16,0.799s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:16,2018-10-28 22:19:16,0.339s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:16,2018-10-28 22:19:17,0.789s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:17,2018-10-28 22:19:17,0.211s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:17,2018-10-28 22:19:17,0.187s,PASSED
selectOptionByValue,Firefox 62.0,,2018-10-28 22:19:17,2018-10-28 22:19:18,0.603s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:18,2018-10-28 22:19:18,0.151s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:18,2018-10-28 22:19:18,0.346s,PASSED
setText,Firefox 62.0,,2018-10-28 22:19:18,2018-10-28 22:19:19,0.295s,PASSED
sendKeys,Firefox 62.0,,2018-10-28 22:19:19,2018-10-28 22:19:19,0.188s,PASSED
click,Firefox 62.0,,2018-10-28 22:19:19,2018-10-28 22:19:19,0.190s,FAILED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Firefox 62.0,,2018-10-28 22:19:19,2018-10-28 22:19:20,0.549s,FAILED
click,Firefox 62.0,,2018-10-28 22:19:19,2018-10-28 22:19:20,0.382s,FAILED
