Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:35:35,2018-10-27 22:36:19,43.645s,ERROR
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:35:36,2018-10-27 22:35:55,19.357s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:35:37,2018-10-27 22:35:45,8.891s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:35:45,2018-10-27 22:35:53,7.297s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:35:53,2018-10-27 22:35:55,2.419s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:35:55,2018-10-27 22:35:58,2.708s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:35:56,2018-10-27 22:35:57,0.967s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:35:57,2018-10-27 22:35:57,0.050s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:35:57,2018-10-27 22:35:57,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:35:57,2018-10-27 22:35:58,1.167s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:35:58,2018-10-27 22:36:16,17.688s,ERROR
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:35:58,2018-10-27 22:36:07,8.839s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:36:07,2018-10-27 22:36:15,7.901s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-27 22:36:15,2018-10-27 22:36:16,0.495s,ERROR
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:36:16,2018-10-27 22:36:18,2.060s,PASSED
click,Firefox 62.0,,2018-10-27 22:36:16,2018-10-27 22:36:18,1.765s,PASSED
