Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-28 08:33:01,2018-10-28 08:33:49,47.933s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 08:33:02,2018-10-28 08:33:21,19.060s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:33:03,2018-10-28 08:33:11,8.683s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:33:11,2018-10-28 08:33:18,7.025s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 08:33:18,2018-10-28 08:33:21,2.709s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 08:33:21,2018-10-28 08:33:24,2.778s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 08:33:21,2018-10-28 08:33:24,2.405s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 08:33:24,2018-10-28 08:33:47,22.598s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 08:33:24,2018-10-28 08:33:34,9.408s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 08:33:34,2018-10-28 08:33:39,5.517s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 08:33:39,2018-10-28 08:33:44,4.432s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 08:33:44,2018-10-28 08:33:47,2.970s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 08:33:47,2018-10-28 08:33:49,2.062s,PASSED
click,Firefox 62.0,,2018-10-28 08:33:47,2018-10-28 08:33:49,1.846s,PASSED
