Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Chrome 70.0.3538.77,,2018-10-29 17:13:00,2018-10-29 17:14:33,1m - 32.972s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Chrome 70.0.3538.77,,2018-10-29 17:13:01,2018-10-29 17:13:11,9.541s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 17:13:02,2018-10-29 17:13:06,4.086s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 17:13:06,2018-10-29 17:13:09,3.682s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-10-29 17:13:09,2018-10-29 17:13:11,1.171s,PASSED
,,,,,,
Test Cases/Common/Login,Chrome 70.0.3538.77,,2018-10-29 17:13:11,2018-10-29 17:13:13,1.991s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-10-29 17:13:11,2018-10-29 17:13:13,1.725s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Chrome 70.0.3538.77,,2018-10-29 17:13:13,2018-10-29 17:13:35,22.048s,PASSED
phpTravels.Admin.NavigateToAdminPage,Chrome 70.0.3538.77,,2018-10-29 17:13:13,2018-10-29 17:13:23,10.595s,PASSED
phpTravels.Admin.SetAdminDetails,Chrome 70.0.3538.77,,2018-10-29 17:13:23,2018-10-29 17:13:29,5.387s,PASSED
phpTravels.Admin.ManageAccessDetails,Chrome 70.0.3538.77,,2018-10-29 17:13:29,2018-10-29 17:13:32,3.182s,PASSED
phpTravels.Admin.SaveDetails,Chrome 70.0.3538.77,,2018-10-29 17:13:32,2018-10-29 17:13:35,2.643s,PASSED
,,,,,,
Test Cases/Common/LogOut,Chrome 70.0.3538.77,,2018-10-29 17:13:35,2018-10-29 17:13:36,1.843s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:13:35,2018-10-29 17:13:36,1.630s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Chrome 70.0.3538.77,,2018-10-29 17:13:37,2018-10-29 17:13:38,1.167s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Chrome 70.0.3538.77,,2018-10-29 17:13:37,2018-10-29 17:13:37,0.067s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-10-29 17:13:37,2018-10-29 17:13:37,0.003s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-10-29 17:13:37,2018-10-29 17:13:37,0.000s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-10-29 17:13:37,2018-10-29 17:13:38,0.801s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Chrome 70.0.3538.77,,2018-10-29 17:13:38,2018-10-29 17:14:09,31.066s,PASSED
phpTravels.Tour.NavigateToTourPage,Chrome 70.0.3538.77,,2018-10-29 17:13:38,2018-10-29 17:13:45,7.226s,PASSED
phpTravels.Tour.SetTourDetails,Chrome 70.0.3538.77,,2018-10-29 17:13:45,2018-10-29 17:13:54,8.524s,PASSED
phpTravels.Tour.SetTourInclusions,Chrome 70.0.3538.77,,2018-10-29 17:13:54,2018-10-29 17:14:01,6.952s,PASSED
phpTravels.Tour.SetTourExclusions,Chrome 70.0.3538.77,,2018-10-29 17:14:01,2018-10-29 17:14:03,1.900s,PASSED
phpTravels.Tour.SaveTour,Chrome 70.0.3538.77,,2018-10-29 17:14:03,2018-10-29 17:14:09,6.014s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Chrome 70.0.3538.77,,2018-10-29 17:14:09,2018-10-29 17:14:30,21.008s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:14:09,2018-10-29 17:14:10,0.359s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:14:10,2018-10-29 17:14:15,5.525s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:14:15,2018-10-29 17:14:17,2.127s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-10-29 17:14:17,2018-10-29 17:14:17,0.052s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:17,2018-10-29 17:14:18,0.349s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:18,2018-10-29 17:14:18,0.270s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:18,2018-10-29 17:14:19,0.661s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:19,2018-10-29 17:14:19,0.656s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:19,2018-10-29 17:14:20,0.415s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:14:20,2018-10-29 17:14:20,0.308s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:20,2018-10-29 17:14:20,0.415s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 17:14:20,2018-10-29 17:14:21,0.153s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 17:14:21,2018-10-29 17:14:21,0.455s,PASSED
