Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 22:01:42,2018-10-28 22:03:22,1m - 40.841s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 22:01:43,2018-10-28 22:02:00,17.683s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:01:43,2018-10-28 22:01:52,8.668s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:01:52,2018-10-28 22:01:57,5.637s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 22:01:57,2018-10-28 22:02:00,2.843s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 22:02:00,2018-10-28 22:02:02,1.444s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:02:01,2018-10-28 22:02:02,1.045s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 22:02:02,2018-10-28 22:02:28,26.103s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 22:02:02,2018-10-28 22:02:14,12.010s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 22:02:14,2018-10-28 22:02:18,4.285s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 22:02:18,2018-10-28 22:02:23,4.664s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 22:02:23,2018-10-28 22:02:28,4.662s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 22:02:28,2018-10-28 22:02:30,2.311s,PASSED
click,Firefox 62.0,,2018-10-28 22:02:28,2018-10-28 22:02:30,1.915s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 22:02:30,2018-10-28 22:02:31,0.995s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 22:02:30,2018-10-28 22:02:30,0.079s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:02:30,2018-10-28 22:02:30,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:02:30,2018-10-28 22:02:30,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:02:30,2018-10-28 22:02:31,0.644s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 22:02:31,2018-10-28 22:03:20,48.666s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 22:02:32,2018-10-28 22:02:43,10.930s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 22:02:43,2018-10-28 22:03:20,36.757s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 22:03:20,2018-10-28 22:03:21,1.038s,FAILED
click,Firefox 62.0,,2018-10-28 22:03:20,2018-10-28 22:03:21,0.527s,FAILED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Firefox 62.0,,2018-10-28 22:03:21,2018-10-28 22:03:22,1.001s,FAILED
click,Firefox 62.0,,2018-10-28 22:03:21,2018-10-28 22:03:22,0.705s,FAILED
