Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:42:43,2018-10-27 23:43:12,28.155s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:42:44,2018-10-27 23:43:04,19.715s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:42:45,2018-10-27 23:42:54,9.128s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:42:54,2018-10-27 23:43:02,7.608s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:43:02,2018-10-27 23:43:04,2.333s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:43:04,2018-10-27 23:43:07,2.647s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:43:04,2018-10-27 23:43:05,0.926s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:43:05,2018-10-27 23:43:05,0.148s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:43:05,2018-10-27 23:43:06,0.004s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:43:06,2018-10-27 23:43:07,1.098s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:43:07,2018-10-27 23:43:11,4.400s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:43:07,2018-10-27 23:43:11,4.163s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:43:11,2018-10-27 23:43:12,0.570s,FAILED
click,Firefox 62.0,,2018-10-27 23:43:11,2018-10-27 23:43:12,0.234s,FAILED
