Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:33:37,2018-10-28 00:34:42,1m - 4.754s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:33:38,2018-10-28 00:33:57,19.264s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:33:38,2018-10-28 00:33:47,8.823s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:33:47,2018-10-28 00:33:54,7.380s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:33:54,2018-10-28 00:33:57,2.519s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:33:57,2018-10-28 00:34:00,2.552s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:33:57,2018-10-28 00:33:58,0.852s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:33:58,2018-10-28 00:33:58,0.060s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:33:58,2018-10-28 00:33:58,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:33:58,2018-10-28 00:34:00,1.302s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:34:00,2018-10-28 00:34:38,38.861s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:34:00,2018-10-28 00:34:13,12.780s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 00:34:13,2018-10-28 00:34:22,9.263s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-28 00:34:22,2018-10-28 00:34:33,10.713s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 62.0,,2018-10-28 00:34:33,2018-10-28 00:34:35,2.635s,PASSED
phpTravels.Tour.SaveTour,Firefox 62.0,,2018-10-28 00:34:35,2018-10-28 00:34:38,3.119s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:34:38,2018-10-28 00:34:41,2.781s,PASSED
click,Firefox 62.0,,2018-10-28 00:34:39,2018-10-28 00:34:41,2.458s,PASSED
