Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:45:27,2018-10-28 00:45:57,29.932s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:45:28,2018-10-28 00:45:47,18.795s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:45:29,2018-10-28 00:45:38,9.023s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:45:38,2018-10-28 00:45:45,7.121s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:45:45,2018-10-28 00:45:47,2.186s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:45:47,2018-10-28 00:45:50,3.384s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:45:47,2018-10-28 00:45:48,0.803s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:45:48,2018-10-28 00:45:48,0.098s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:45:48,2018-10-28 00:45:48,0.004s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:45:48,2018-10-28 00:45:50,2.189s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:45:50,2018-10-28 00:45:57,6.645s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:45:51,2018-10-28 00:45:57,6.081s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:45:57,2018-10-28 00:45:57,0.460s,FAILED
click,Firefox 62.0,,2018-10-28 00:45:57,2018-10-28 00:45:57,0.217s,FAILED
