Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-27 19:27:28,2018-10-27 19:28:25,56.280s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 19:27:29,2018-10-27 19:27:48,18.432s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 19:27:30,2018-10-27 19:27:38,8.354s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 19:27:38,2018-10-27 19:27:45,6.787s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 19:27:45,2018-10-27 19:27:48,2.569s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-27 19:27:48,2018-10-27 19:27:50,2.396s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 19:27:49,2018-10-27 19:27:50,1.424s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-27 19:27:50,2018-10-27 19:28:24,33.916s,FAILED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-27 19:27:51,2018-10-27 19:28:02,10.776s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-27 19:28:02,2018-10-27 19:28:07,5.007s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-27 19:28:07,2018-10-27 19:28:11,4.516s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-27 19:28:11,2018-10-27 19:28:24,12.908s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 19:28:24,2018-10-27 19:28:25,0.433s,FAILED
click,Firefox 62.0,,2018-10-27 19:28:24,2018-10-27 19:28:24,0.056s,FAILED
