Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:38:39,2018-10-28 00:39:22,43.522s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:38:40,2018-10-28 00:38:59,19.401s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:38:40,2018-10-28 00:38:50,9.293s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:38:50,2018-10-28 00:38:57,7.179s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:38:57,2018-10-28 00:38:59,2.349s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:38:59,2018-10-28 00:39:02,3.098s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:39:00,2018-10-28 00:39:01,0.996s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:39:01,2018-10-28 00:39:01,0.100s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:39:01,2018-10-28 00:39:01,0.002s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:39:01,2018-10-28 00:39:02,1.495s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:39:02,2018-10-28 00:39:20,17.594s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:39:03,2018-10-28 00:39:17,14.665s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 00:39:17,2018-10-28 00:39:20,2.603s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:39:20,2018-10-28 00:39:22,1.852s,PASSED
click,Firefox 62.0,,2018-10-28 00:39:20,2018-10-28 00:39:22,1.607s,PASSED
