Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:16:26,2018-10-27 22:17:13,46.287s,ERROR
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:16:27,2018-10-27 22:16:46,19.224s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:16:28,2018-10-27 22:16:37,9.128s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:16:37,2018-10-27 22:16:44,6.866s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:16:44,2018-10-27 22:16:46,2.451s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:16:46,2018-10-27 22:16:49,3.026s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:16:47,2018-10-27 22:16:48,0.825s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:16:48,2018-10-27 22:16:48,0.089s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:16:48,2018-10-27 22:16:48,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:16:48,2018-10-27 22:16:49,1.719s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:16:50,2018-10-27 22:17:10,20.574s,ERROR
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:16:50,2018-10-27 22:17:03,12.961s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:17:03,2018-10-27 22:17:09,5.685s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-27 22:17:09,2018-10-27 22:17:10,1.406s,ERROR
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:17:10,2018-10-27 22:17:12,1.848s,PASSED
click,Firefox 62.0,,2018-10-27 22:17:10,2018-10-27 22:17:12,1.526s,PASSED
