Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 22:44:09,2018-10-28 22:46:08,1m - 58.902s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 22:44:10,2018-10-28 22:44:27,17.286s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:44:11,2018-10-28 22:44:18,7.605s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 22:44:18,2018-10-28 22:44:24,5.539s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 22:44:24,2018-10-28 22:44:27,3.514s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 22:44:27,2018-10-28 22:44:29,1.261s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:44:27,2018-10-28 22:44:29,1.047s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 22:44:29,2018-10-28 22:44:49,20.918s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 22:44:29,2018-10-28 22:44:38,9.319s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 22:44:38,2018-10-28 22:44:42,4.081s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 22:44:42,2018-10-28 22:44:47,4.325s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 22:44:47,2018-10-28 22:44:49,2.807s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 22:44:49,2018-10-28 22:44:51,2.006s,PASSED
click,Firefox 62.0,,2018-10-28 22:44:50,2018-10-28 22:44:51,1.738s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:44:52,0.913s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:44:52,0.060s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:44:52,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:44:52,0.000s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:44:52,0.606s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 22:44:52,2018-10-28 22:45:24,31.985s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 22:44:53,2018-10-28 22:44:59,6.523s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 22:44:59,2018-10-28 22:45:09,9.288s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-28 22:45:09,2018-10-28 22:45:19,10.426s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 62.0,,2018-10-28 22:45:19,2018-10-28 22:45:21,2.534s,PASSED
phpTravels.Tour.SaveTour,Firefox 62.0,,2018-10-28 22:45:21,2018-10-28 22:45:24,2.948s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 22:45:24,2018-10-28 22:46:07,42.364s,FAILED
