Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 23:14:14,2018-10-27 23:14:46,31.583s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 23:14:15,2018-10-27 23:14:35,19.691s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:14:16,2018-10-27 23:14:25,8.923s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 23:14:25,2018-10-27 23:14:32,7.643s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 23:14:32,2018-10-27 23:14:35,2.480s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 23:14:35,2018-10-27 23:14:37,2.599s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 23:14:35,2018-10-27 23:14:36,0.903s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:14:36,2018-10-27 23:14:36,0.070s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 23:14:36,2018-10-27 23:14:36,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 23:14:36,2018-10-27 23:14:37,1.342s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 23:14:37,2018-10-27 23:14:45,8.055s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 23:14:38,2018-10-27 23:14:45,7.612s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 23:14:45,2018-10-27 23:14:46,0.348s,FAILED
click,Firefox 62.0,,2018-10-27 23:14:46,2018-10-27 23:14:46,0.054s,FAILED
