Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-28 09:28:56,2018-10-28 09:29:41,44.642s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 09:28:57,2018-10-28 09:29:14,17.515s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 09:28:57,2018-10-28 09:29:05,7.438s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 09:29:05,2018-10-28 09:29:12,7.017s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 09:29:12,2018-10-28 09:29:14,2.487s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-28 09:29:14,2018-10-28 09:29:16,1.219s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 09:29:15,2018-10-28 09:29:16,0.981s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-28 09:29:16,2018-10-28 09:29:41,24.981s,FAILED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-28 09:29:16,2018-10-28 09:29:24,7.862s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-28 09:29:24,2018-10-28 09:29:29,4.767s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-28 09:29:29,2018-10-28 09:29:33,4.265s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-28 09:29:33,2018-10-28 09:29:41,7.548s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 09:29:41,2018-10-28 09:29:41,0.333s,FAILED
click,Firefox 62.0,,2018-10-28 09:29:41,2018-10-28 09:29:41,0.117s,FAILED
