Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 08:53:19,2018-10-28 08:53:49,30.568s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 08:53:19,2018-10-28 08:53:37,17.884s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:53:20,2018-10-28 08:53:27,7.359s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:53:27,2018-10-28 08:53:35,7.533s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 08:53:35,2018-10-28 08:53:37,2.350s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 08:53:37,2018-10-28 08:53:40,2.543s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 08:53:38,2018-10-28 08:53:38,0.738s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:53:38,2018-10-28 08:53:38,0.064s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:53:38,2018-10-28 08:53:38,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 08:53:38,2018-10-28 08:53:40,1.312s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 08:53:40,2018-10-28 08:53:48,7.912s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 08:53:40,2018-10-28 08:53:48,7.471s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 08:53:48,2018-10-28 08:53:49,0.802s,FAILED
click,Firefox 62.0,,2018-10-28 08:53:48,2018-10-28 08:53:49,0.306s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 08:53:49,2018-10-28 08:53:49,0.494s,FAILED
click,Firefox 62.0,,2018-10-28 08:53:49,2018-10-28 08:53:49,0.218s,FAILED
