Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-28 00:23:51,2018-10-28 00:24:35,43.956s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 00:23:52,2018-10-28 00:24:12,20.048s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:23:52,2018-10-28 00:24:01,9.096s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 00:24:01,2018-10-28 00:24:10,8.041s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 00:24:10,2018-10-28 00:24:12,2.383s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 00:24:12,2018-10-28 00:24:14,2.535s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 00:24:12,2018-10-28 00:24:13,0.948s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:24:13,2018-10-28 00:24:13,0.055s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 00:24:13,2018-10-28 00:24:13,0.005s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 00:24:13,2018-10-28 00:24:14,1.202s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 00:24:14,2018-10-28 00:24:34,19.768s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 00:24:15,2018-10-28 00:24:27,11.739s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 00:24:27,2018-10-28 00:24:34,7.699s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 00:24:34,2018-10-28 00:24:35,0.428s,FAILED
click,Firefox 62.0,,2018-10-28 00:24:34,2018-10-28 00:24:35,0.187s,FAILED
