Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:08:49,2018-10-27 22:09:30,41.281s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:08:50,2018-10-27 22:09:09,19.708s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:08:50,2018-10-27 22:08:59,9.181s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:08:59,2018-10-27 22:09:07,7.519s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:09:07,2018-10-27 22:09:09,2.346s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:09:09,2018-10-27 22:09:13,3.171s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:09:10,2018-10-27 22:09:11,0.753s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:09:11,2018-10-27 22:09:11,0.118s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:09:11,2018-10-27 22:09:11,0.007s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:09:11,2018-10-27 22:09:13,1.852s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:09:13,2018-10-27 22:09:27,14.849s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:09:13,2018-10-27 22:09:23,9.777s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:09:23,2018-10-27 22:09:27,4.217s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:09:27,2018-10-27 22:09:29,2.039s,PASSED
click,Firefox 62.0,,2018-10-27 22:09:28,2018-10-27 22:09:29,1.802s,PASSED
