Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-10-29 22:07:44,2018-10-29 22:09:48,2m - 3.629s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-10-29 22:07:45,2018-10-29 22:08:02,16.521s,PASSED
openBrowser,Firefox 47.0,,2018-10-29 22:07:46,2018-10-29 22:07:59,13.140s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-29 22:07:59,2018-10-29 22:08:01,2.380s,PASSED
maximizeWindow,Firefox 47.0,,2018-10-29 22:08:01,2018-10-29 22:08:02,0.313s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-10-29 22:08:02,2018-10-29 22:08:05,3.154s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:08:02,2018-10-29 22:08:05,2.810s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-10-29 22:08:05,2018-10-29 22:08:34,28.762s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-10-29 22:08:05,2018-10-29 22:08:16,11.033s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-10-29 22:08:16,2018-10-29 22:08:25,8.540s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-10-29 22:08:25,2018-10-29 22:08:28,3.192s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-10-29 22:08:28,2018-10-29 22:08:34,5.677s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-10-29 22:08:34,2018-10-29 22:08:34,0.485s,PASSED
click,Firefox 47.0,,2018-10-29 22:08:34,2018-10-29 22:08:34,0.283s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-10-29 22:08:34,2018-10-29 22:08:37,2.823s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 47.0,,2018-10-29 22:08:35,2018-10-29 22:08:35,0.130s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:08:35,2018-10-29 22:08:35,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:08:35,2018-10-29 22:08:35,0.001s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:08:35,2018-10-29 22:08:37,2.416s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 47.0,,2018-10-29 22:08:37,2018-10-29 22:09:32,54.626s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 47.0,,2018-10-29 22:08:38,2018-10-29 22:08:49,11.352s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 47.0,,2018-10-29 22:08:49,2018-10-29 22:09:10,20.922s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 47.0,,2018-10-29 22:09:10,2018-10-29 22:09:21,10.460s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 47.0,,2018-10-29 22:09:21,2018-10-29 22:09:24,3.230s,PASSED
phpTravels.Tour.SaveTour,Firefox 47.0,,2018-10-29 22:09:24,2018-10-29 22:09:32,7.736s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 47.0,,2018-10-29 22:09:32,2018-10-29 22:09:47,15.317s,FAILED
click,Firefox 47.0,,2018-10-29 22:09:32,2018-10-29 22:09:33,0.483s,PASSED
click,Firefox 47.0,,2018-10-29 22:09:33,2018-10-29 22:09:34,0.864s,PASSED
click,Firefox 47.0,,2018-10-29 22:09:34,2018-10-29 22:09:37,3.344s,PASSED
waitForPageLoad,Firefox 47.0,,2018-10-29 22:09:37,2018-10-29 22:09:42,5.294s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:42,2018-10-29 22:09:43,0.328s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:43,2018-10-29 22:09:43,0.178s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:43,2018-10-29 22:09:43,0.192s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:43,2018-10-29 22:09:43,0.286s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:43,2018-10-29 22:09:44,0.571s,PASSED
click,Firefox 47.0,,2018-10-29 22:09:44,2018-10-29 22:09:44,0.461s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:44,2018-10-29 22:09:45,0.471s,PASSED
click,Firefox 47.0,,2018-10-29 22:09:45,2018-10-29 22:09:45,0.189s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:45,2018-10-29 22:09:45,0.244s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:45,2018-10-29 22:09:46,0.236s,PASSED
selectOptionByValue,Firefox 47.0,,2018-10-29 22:09:46,2018-10-29 22:09:46,0.624s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:46,2018-10-29 22:09:46,0.234s,PASSED
click,Firefox 47.0,,2018-10-29 22:09:46,2018-10-29 22:09:47,0.226s,PASSED
setText,Firefox 47.0,,2018-10-29 22:09:47,2018-10-29 22:09:47,0.393s,FAILED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Firefox 47.0,,2018-10-29 22:09:47,2018-10-29 22:09:48,0.583s,FAILED
click,Firefox 47.0,,2018-10-29 22:09:47,2018-10-29 22:09:48,0.428s,FAILED
