Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-10-29 22:20:42,2018-10-29 22:22:56,2m - 13.947s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-10-29 22:20:43,2018-10-29 22:21:03,19.560s,PASSED
openBrowser,Firefox 47.0,,2018-10-29 22:20:44,2018-10-29 22:20:59,14.673s,PASSED
navigateToUrl,Firefox 47.0,,2018-10-29 22:20:59,2018-10-29 22:21:03,4.202s,PASSED
maximizeWindow,Firefox 47.0,,2018-10-29 22:21:03,2018-10-29 22:21:03,0.101s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-10-29 22:21:03,2018-10-29 22:21:05,2.198s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:21:03,2018-10-29 22:21:05,1.916s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-10-29 22:21:05,2018-10-29 22:21:36,31.252s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-10-29 22:21:06,2018-10-29 22:21:23,17.364s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-10-29 22:21:23,2018-10-29 22:21:27,4.213s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-10-29 22:21:27,2018-10-29 22:21:30,3.037s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-10-29 22:21:30,2018-10-29 22:21:36,5.996s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-10-29 22:21:36,2018-10-29 22:21:37,0.537s,PASSED
click,Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:37,0.311s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:39,2.535s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:37,0.075s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:37,0.003s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:37,0.001s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-10-29 22:21:37,2018-10-29 22:21:39,2.064s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 47.0,,2018-10-29 22:21:39,2018-10-29 22:22:52,1m - 12.637s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 47.0,,2018-10-29 22:21:40,2018-10-29 22:21:46,6.462s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 47.0,,2018-10-29 22:21:46,2018-10-29 22:22:07,21.176s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 47.0,,2018-10-29 22:22:07,2018-10-29 22:22:16,8.288s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 47.0,,2018-10-29 22:22:16,2018-10-29 22:22:18,2.511s,PASSED
phpTravels.Tour.SaveTour,Firefox 47.0,,2018-10-29 22:22:18,2018-10-29 22:22:52,33.760s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 47.0,,2018-10-29 22:22:52,2018-10-29 22:22:53,1.237s,FAILED
click,Firefox 47.0,,2018-10-29 22:22:53,2018-10-29 22:22:53,0.632s,FAILED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Firefox 47.0,,2018-10-29 22:22:53,2018-10-29 22:22:56,2.221s,FAILED
click,Firefox 47.0,,2018-10-29 22:22:53,2018-10-29 22:22:56,2.033s,FAILED
