Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 07:54:46,2018-10-28 07:55:16,30.064s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 07:54:47,2018-10-28 07:55:06,19.230s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 07:54:48,2018-10-28 07:54:57,9.387s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 07:54:57,2018-10-28 07:55:04,6.819s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 07:55:04,2018-10-28 07:55:06,2.537s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 07:55:06,2018-10-28 07:55:09,3.105s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 07:55:07,2018-10-28 07:55:07,0.910s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 07:55:07,2018-10-28 07:55:08,0.173s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 07:55:08,2018-10-28 07:55:08,0.004s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 07:55:08,2018-10-28 07:55:09,1.762s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 07:55:09,2018-10-28 07:55:15,6.029s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 07:55:10,2018-10-28 07:55:15,5.713s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 07:55:15,2018-10-28 07:55:16,0.608s,FAILED
click,Firefox 62.0,,2018-10-28 07:55:16,2018-10-28 07:55:16,0.055s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 07:55:16,2018-10-28 07:55:16,0.311s,FAILED
click,Firefox 62.0,,2018-10-28 07:55:16,2018-10-28 07:55:16,0.060s,FAILED
