Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 08:14:44,2018-10-28 08:15:13,29.093s,INCOMPLETE
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 08:14:44,2018-10-28 08:15:04,19.328s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:14:45,2018-10-28 08:14:54,9.335s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 08:14:54,2018-10-28 08:15:01,6.802s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 08:15:01,2018-10-28 08:15:04,2.404s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 08:15:04,2018-10-28 08:15:07,3.276s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 08:15:04,2018-10-28 08:15:05,0.976s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:15:05,2018-10-28 08:15:05,0.218s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 08:15:05,2018-10-28 08:15:05,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 08:15:05,2018-10-28 08:15:07,1.544s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 08:15:07,2018-10-28 08:15:11,4.618s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 08:15:07,2018-10-28 08:15:11,4.108s,FAILED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 08:15:11,2018-10-28 08:15:12,0.945s,FAILED
click,Firefox 62.0,,2018-10-28 08:15:12,2018-10-28 08:15:12,0.097s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 08:15:12,2018-10-28 08:15:13,0.276s,FAILED
click,Firefox 62.0,,2018-10-28 08:15:13,2018-10-28 08:15:13,0.043s,FAILED
