Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CreateTourForNewAdmin,Firefox 62.0,,2018-10-27 22:55:55,2018-10-27 22:56:35,39.781s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 22:55:56,2018-10-27 22:56:15,19.380s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:55:56,2018-10-27 22:56:06,9.375s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 22:56:06,2018-10-27 22:56:13,6.880s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 22:56:13,2018-10-27 22:56:15,2.602s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-27 22:56:15,2018-10-27 22:56:18,2.821s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-27 22:56:15,2018-10-27 22:56:16,0.877s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:56:16,2018-10-27 22:56:16,0.105s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-27 22:56:16,2018-10-27 22:56:16,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 22:56:16,2018-10-27 22:56:18,1.499s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-27 22:56:18,2018-10-27 22:56:32,14.040s,FAILED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-27 22:56:18,2018-10-27 22:56:29,10.979s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-27 22:56:29,2018-10-27 22:56:32,2.798s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 22:56:32,2018-10-27 22:56:34,1.956s,PASSED
click,Firefox 62.0,,2018-10-27 22:56:32,2018-10-27 22:56:34,1.763s,PASSED
