Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Chrome 70.0.3538.77,,2018-11-01 13:18:30,2018-11-01 13:21:25,2m - 55.192s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Chrome 70.0.3538.77,,2018-11-01 13:18:31,2018-11-01 13:18:41,9.869s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-01 13:18:32,2018-11-01 13:18:36,4.056s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-01 13:18:36,2018-11-01 13:18:39,3.322s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-01 13:18:39,2018-11-01 13:18:41,1.361s,PASSED
,,,,,,
Test Cases/Common/Login,Chrome 70.0.3538.77,,2018-11-01 13:18:41,2018-11-01 13:18:43,1.862s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-11-01 13:18:41,2018-11-01 13:18:43,1.580s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Chrome 70.0.3538.77,,2018-11-01 13:18:43,2018-11-01 13:20:14,1m - 31.243s,PASSED
phpTravels.Admin.NavigateToAdminPage,Chrome 70.0.3538.77,,2018-11-01 13:18:43,2018-11-01 13:19:03,19.551s,PASSED
phpTravels.Admin.SetAdminDetails,Chrome 70.0.3538.77,,2018-11-01 13:19:03,2018-11-01 13:19:31,28.729s,PASSED
phpTravels.Admin.ManageAccessDetails,Chrome 70.0.3538.77,,2018-11-01 13:19:31,2018-11-01 13:20:11,39.959s,PASSED
phpTravels.Admin.SaveDetails,Chrome 70.0.3538.77,,2018-11-01 13:20:11,2018-11-01 13:20:14,2.777s,PASSED
,,,,,,
Test Cases/Common/LogOut,Chrome 70.0.3538.77,,2018-11-01 13:20:14,2018-11-01 13:20:16,1.911s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:14,2018-11-01 13:20:16,1.582s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Chrome 70.0.3538.77,,2018-11-01 13:20:16,2018-11-01 13:20:17,0.985s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Chrome 70.0.3538.77,,2018-11-01 13:20:16,2018-11-01 13:20:16,0.067s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-11-01 13:20:16,2018-11-01 13:20:16,0.002s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Chrome 70.0.3538.77,,2018-11-01 13:20:16,2018-11-01 13:20:16,0.001s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-11-01 13:20:16,2018-11-01 13:20:17,0.659s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Chrome 70.0.3538.77,,2018-11-01 13:20:17,2018-11-01 13:20:47,29.704s,PASSED
phpTravels.Tour.NavigateToTourPage,Chrome 70.0.3538.77,,2018-11-01 13:20:17,2018-11-01 13:20:25,8.112s,PASSED
phpTravels.Tour.SetTourDetails,Chrome 70.0.3538.77,,2018-11-01 13:20:25,2018-11-01 13:20:33,8.038s,PASSED
phpTravels.Tour.SetTourInclusions,Chrome 70.0.3538.77,,2018-11-01 13:20:33,2018-11-01 13:20:40,6.133s,PASSED
phpTravels.Tour.SetTourExclusions,Chrome 70.0.3538.77,,2018-11-01 13:20:40,2018-11-01 13:20:41,1.656s,PASSED
phpTravels.Tour.SaveTour,Chrome 70.0.3538.77,,2018-11-01 13:20:41,2018-11-01 13:20:47,5.466s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Chrome 70.0.3538.77,,2018-11-01 13:20:47,2018-11-01 13:21:02,15.818s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:47,2018-11-01 13:20:48,0.261s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:48,2018-11-01 13:20:49,1.739s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:49,2018-11-01 13:20:51,2.126s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-01 13:20:51,2018-11-01 13:20:51,0.041s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:51,2018-11-01 13:20:52,0.301s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:52,2018-11-01 13:20:52,0.245s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:52,2018-11-01 13:20:52,0.400s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:52,2018-11-01 13:20:53,0.437s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:53,2018-11-01 13:20:53,0.341s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:53,2018-11-01 13:20:53,0.269s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:53,2018-11-01 13:20:54,0.392s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:54,2018-11-01 13:20:54,0.179s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:54,2018-11-01 13:20:54,0.343s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:54,2018-11-01 13:20:55,0.363s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-01 13:20:55,2018-11-01 13:20:55,0.344s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-01 13:20:55,2018-11-01 13:20:55,0.391s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:55,2018-11-01 13:20:56,0.316s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:56,2018-11-01 13:20:56,0.288s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:56,2018-11-01 13:20:56,0.324s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:56,2018-11-01 13:20:56,0.141s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:56,2018-11-01 13:20:57,0.166s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:20:57,2018-11-01 13:20:57,0.193s,PASSED
"Statement - For ([i = 1, i <= 5, (i++)])",Chrome 70.0.3538.77,,2018-11-01 13:20:57,2018-11-01 13:21:00,2.837s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:21:00,2018-11-01 13:21:02,2.532s,PASSED
waitForPageLoad,Chrome 70.0.3538.77,,2018-11-01 13:21:02,2018-11-01 13:21:02,0.153s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-01 13:21:02,2018-11-01 13:21:02,0.100s,PASSED
"Statement - println(""Admin added successfully"")",Chrome 70.0.3538.77,,2018-11-01 13:21:02,2018-11-01 13:21:02,0.003s,PASSED
,,,,,,
Test Cases/User/DeleteSupplier,Chrome 70.0.3538.77,,2018-11-01 13:21:02,2018-11-01 13:21:09,6.840s,PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-01 13:21:03,2018-11-01 13:21:09,6.476s,PASSED
,,,,,,
Test Cases/User/DeleteAdmin,Chrome 70.0.3538.77,,2018-11-01 13:21:09,2018-11-01 13:21:23,13.595s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:21:10,2018-11-01 13:21:11,1.472s,PASSED
phpTravels.Common.Login,Chrome 70.0.3538.77,,2018-11-01 13:21:11,2018-11-01 13:21:12,0.580s,PASSED
phpTravels.Admin.NavigateToAdminPage,Chrome 70.0.3538.77,,2018-11-01 13:21:12,2018-11-01 13:21:16,4.876s,PASSED
phpTravels.Admin.DeleteAdmin,Chrome 70.0.3538.77,,2018-11-01 13:21:16,2018-11-01 13:21:23,6.490s,PASSED
,,,,,,
Test Cases/Common/LogOutNewAdmin,Chrome 70.0.3538.77,,2018-11-01 13:21:23,2018-11-01 13:21:25,1.743s,PASSED
click,Chrome 70.0.3538.77,,2018-11-01 13:21:23,2018-11-01 13:21:25,1.555s,PASSED
