Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddNewAdmin,Firefox 62.0,,2018-10-27 19:24:28,2018-10-27 19:25:16,47.754s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-27 19:24:29,2018-10-27 19:24:47,17.956s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 19:24:30,2018-10-27 19:24:38,7.708s,PASSED
openBrowser,Firefox 62.0,,2018-10-27 19:24:38,2018-10-27 19:24:44,6.790s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-27 19:24:44,2018-10-27 19:24:47,2.767s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 62.0,,2018-10-27 19:24:47,2018-10-27 19:24:49,1.460s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-27 19:24:48,2018-10-27 19:24:49,0.969s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 62.0,,2018-10-27 19:24:49,2018-10-27 19:25:15,26.141s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 62.0,,2018-10-27 19:24:50,2018-10-27 19:25:01,11.804s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 62.0,,2018-10-27 19:25:01,2018-10-27 19:25:07,5.658s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 62.0,,2018-10-27 19:25:07,2018-10-27 19:25:11,4.338s,PASSED
phpTravels.Admin.SaveDetails,Firefox 62.0,,2018-10-27 19:25:11,2018-10-27 19:25:15,3.514s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-27 19:25:15,2018-10-27 19:25:15,0.527s,FAILED
click,Firefox 62.0,,2018-10-27 19:25:15,2018-10-27 19:25:15,0.200s,FAILED
