Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 47.0,,2018-11-02 16:15:05,2018-11-02 16:17:43,2m - 37.774s,PASSED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 47.0,,2018-11-02 16:15:06,2018-11-02 16:15:22,16.414s,PASSED
openBrowser,Firefox 47.0,,2018-11-02 16:15:07,2018-11-02 16:15:20,13.281s,PASSED
navigateToUrl,Firefox 47.0,,2018-11-02 16:15:20,2018-11-02 16:15:22,2.412s,PASSED
maximizeWindow,Firefox 47.0,,2018-11-02 16:15:22,2018-11-02 16:15:22,0.149s,PASSED
,,,,,,
Test Cases/Common/Login,Firefox 47.0,,2018-11-02 16:15:22,2018-11-02 16:15:25,2.145s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-11-02 16:15:23,2018-11-02 16:15:25,1.818s,PASSED
,,,,,,
Test Cases/User/AddAdmin,Firefox 47.0,,2018-11-02 16:15:25,2018-11-02 16:15:55,30.426s,PASSED
phpTravels.Admin.NavigateToAdminPage,Firefox 47.0,,2018-11-02 16:15:25,2018-11-02 16:15:30,4.951s,PASSED
phpTravels.Admin.SetAdminDetails,Firefox 47.0,,2018-11-02 16:15:30,2018-11-02 16:15:47,16.770s,PASSED
phpTravels.Admin.ManageAccessDetails,Firefox 47.0,,2018-11-02 16:15:47,2018-11-02 16:15:50,3.356s,PASSED
phpTravels.Admin.SaveDetails,Firefox 47.0,,2018-11-02 16:15:50,2018-11-02 16:15:55,5.090s,PASSED
,,,,,,
Test Cases/Common/LogOut,Firefox 47.0,,2018-11-02 16:15:55,2018-11-02 16:15:56,0.566s,PASSED
click,Firefox 47.0,,2018-11-02 16:15:55,2018-11-02 16:15:56,0.192s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 47.0,,2018-11-02 16:15:56,2018-11-02 16:15:58,2.028s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 47.0,,2018-11-02 16:15:56,2018-11-02 16:15:56,0.068s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 47.0,,2018-11-02 16:15:56,2018-11-02 16:15:56,0.001s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 47.0,,2018-11-02 16:15:56,2018-11-02 16:15:56,0.001s,PASSED
phpTravels.Common.Login,Firefox 47.0,,2018-11-02 16:15:56,2018-11-02 16:15:58,1.626s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 47.0,,2018-11-02 16:15:58,2018-11-02 16:16:44,45.865s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 47.0,,2018-11-02 16:15:58,2018-11-02 16:16:04,6.239s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 47.0,,2018-11-02 16:16:04,2018-11-02 16:16:23,18.954s,PASSED
