Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ManageOperationForNewAdmin,Firefox 62.0,,2018-10-28 09:05:19,2018-10-28 09:06:28,1m - 9.352s,FAILED
,,,,,,
Test Cases/Common/NavigateToUrl,Firefox 62.0,,2018-10-28 09:05:19,2018-10-28 09:05:36,16.576s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 09:05:20,2018-10-28 09:05:28,7.745s,PASSED
openBrowser,Firefox 62.0,,2018-10-28 09:05:28,2018-10-28 09:05:33,5.428s,PASSED
navigateToUrl,Firefox 62.0,,2018-10-28 09:05:33,2018-10-28 09:05:36,2.894s,PASSED
,,,,,,
Test Cases/Common/LoginFromDatabase,Firefox 62.0,,2018-10-28 09:05:36,2018-10-28 09:05:38,2.162s,PASSED
Statement - dbdata = com.kms.katalon.core.testdata.TestDataFactory.findTestData(userDetail),Firefox 62.0,,2018-10-28 09:05:36,2018-10-28 09:05:37,0.772s,PASSED
"Statement - userName = dbdata.getValue(Email.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 09:05:37,2018-10-28 09:05:37,0.073s,PASSED
"Statement - password = dbdata.getValue(Password.ordinal(), userIndex)",Firefox 62.0,,2018-10-28 09:05:37,2018-10-28 09:05:37,0.001s,PASSED
phpTravels.Common.Login,Firefox 62.0,,2018-10-28 09:05:37,2018-10-28 09:05:38,0.953s,PASSED
,,,,,,
Test Cases/Tour/BookTour,Firefox 62.0,,2018-10-28 09:05:38,2018-10-28 09:06:15,37.244s,PASSED
phpTravels.Tour.NavigateToTourPage,Firefox 62.0,,2018-10-28 09:05:38,2018-10-28 09:05:47,8.700s,PASSED
phpTravels.Tour.SetTourDetails,Firefox 62.0,,2018-10-28 09:05:47,2018-10-28 09:05:58,11.297s,PASSED
phpTravels.Tour.SetTourInclusions,Firefox 62.0,,2018-10-28 09:05:58,2018-10-28 09:06:09,10.861s,PASSED
phpTravels.Tour.SetTourExclusions,Firefox 62.0,,2018-10-28 09:06:09,2018-10-28 09:06:12,3.000s,PASSED
phpTravels.Tour.SaveTour,Firefox 62.0,,2018-10-28 09:06:12,2018-10-28 09:06:15,3.074s,PASSED
,,,,,,
Test Cases/User/AddSupplier,Firefox 62.0,,2018-10-28 09:06:15,2018-10-28 09:06:27,11.240s,FAILED
click,Firefox 62.0,,2018-10-28 09:06:16,2018-10-28 09:06:17,0.525s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:17,2018-10-28 09:06:19,1.677s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:19,2018-10-28 09:06:21,2.207s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:21,2018-10-28 09:06:21,0.340s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:21,2018-10-28 09:06:21,0.164s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:21,2018-10-28 09:06:21,0.152s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:21,2018-10-28 09:06:22,0.236s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:22,2018-10-28 09:06:22,0.358s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:22,2018-10-28 09:06:23,0.787s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:23,2018-10-28 09:06:23,0.691s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:23,2018-10-28 09:06:24,0.789s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:24,2018-10-28 09:06:24,0.147s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:24,2018-10-28 09:06:25,0.192s,PASSED
selectOptionByValue,Firefox 62.0,,2018-10-28 09:06:25,2018-10-28 09:06:25,0.501s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:25,2018-10-28 09:06:25,0.083s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:25,2018-10-28 09:06:26,0.313s,PASSED
setText,Firefox 62.0,,2018-10-28 09:06:26,2018-10-28 09:06:26,0.568s,PASSED
sendKeys,Firefox 62.0,,2018-10-28 09:06:26,2018-10-28 09:06:26,0.199s,PASSED
click,Firefox 62.0,,2018-10-28 09:06:26,2018-10-28 09:06:27,0.265s,FAILED
,,,,,,
Test Cases/Common/LogOut,Firefox 62.0,,2018-10-28 09:06:27,2018-10-28 09:06:27,0.547s,FAILED
click,Firefox 62.0,,2018-10-28 09:06:27,2018-10-28 09:06:27,0.386s,FAILED
